timestamp,strike,instrument_type,oi,oi_change_pct,ltp
2026-02-20 09:59:00,22000,PE,24397,-1.2387,154.56
2026-02-20 09:59:00,22050,CE,32803,-0.6451,138.03
2026-02-20 09:59:00,22050,PE,33245,-1.7234,139.1
2026-02-20 09:59:00,22100,CE,45970,-0.4202,127.17
2026-02-20 09:59:00,22100,PE,46018,0.4694,125.42
2026-02-20 09:59:00,22150,CE,60621,-2.3282,106.78
2026-02-20 09:59:00,22150,PE,61145,0.0114,108.61
2026-02-20 09:59:00,22200,CE,81968,-1.9357,93.92
2026-02-20 09:59:00,22200,PE,82567,0.4929,94.49
2026-02-20 09:59:00,22250,CE,110800,-1.4761,82.45
2026-02-20 09:59:00,22250,PE,112475,0.9623,79.63
2026-02-20 09:59:00,22300,CE,150782,-0.5094,63.46
2026-02-20 09:59:00,22300,PE,150178,-0.3365,64.0
2026-02-20 09:59:00,22350,CE,204112,0.7597,51.82
2026-02-20 09:59:00,22350,PE,203656,0.0668,48.66
2026-02-20 09:59:00,22400,CE,274870,0.1071,34.31
2026-02-20 09:59:00,22400,PE,274988,0.0859,36.54
2026-02-20 09:59:00,22450,CE,371029,-0.0803,20.67
2026-02-20 09:59:00,22450,PE,370902,-0.0461,21.83
2026-02-20 09:59:00,22500,CE,499715,-0.1187,1.6
2026-02-20 09:59:00,22500,PE,499425,-0.1779,3.88
2026-02-20 09:59:00,22550,CE,370533,-0.0949,20.52
2026-02-20 09:59:00,22550,PE,370538,-0.1646,19.95
2026-02-20 09:59:00,22600,CE,275107,0.3791,34.45
2026-02-20 09:59:00,22600,PE,274493,0.1832,30.6
2026-02-20 09:59:00,22650,CE,204090,0.4232,52.27
2026-02-20 09:59:00,22650,PE,203445,0.1541,48.17
2026-02-20 09:59:00,22700,CE,150963,-0.2346,65.34
2026-02-20 09:59:00,22700,PE,149913,-0.6574,67.32
2026-02-20 09:59:00,22750,CE,111854,0.3148,78.34
2026-02-20 09:59:00,22750,PE,112101,0.5625,76.79
2026-02-20 09:59:00,22800,CE,82805,0.5354,91.39
2026-02-20 09:59:00,22800,PE,82383,-0.0788,94.45
2026-02-20 09:59:00,22850,CE,61786,1.868,108.74
2026-02-20 09:59:00,22850,PE,61620,2.2179,109.41
2026-02-20 09:59:00,22900,CE,46247,1.3433,124.62
2026-02-20 09:59:00,22900,PE,44480,-1.2148,122.01
2026-02-20 09:59:00,22950,CE,33945,2.9354,141.29
2026-02-20 09:59:00,22950,PE,33123,-2.631,141.61
2026-02-20 09:59:00,23000,CE,24412,-4.0786,152.52
2026-02-20 09:59:00,23000,PE,24601,0.5066,152.75
2026-02-20 09:59:00,23050,CE,18150,2.081,169.78
2026-02-20 09:59:00,23050,PE,18757,6.5254,172.88
2026-02-20 09:59:00,23100,CE,14581,10.32,185.86
2026-02-20 09:59:00,23100,PE,13899,8.5012,186.48
2026-02-20 09:59:00,23150,CE,10603,14.4414,200.89
2026-02-20 09:59:00,23150,PE,9981,-8.0601,200.04
2026-02-20 10:00:00,21800,CE,10301,6.8015,216.22
2026-02-20 10:00:00,21800,PE,10729,6.9691,213.89
2026-02-20 10:00:00,21850,CE,10687,11.5204,201.32
2026-02-20 10:00:00,21850,PE,10900,1.9454,197.85
2026-02-20 10:00:00,21900,CE,13244,0.7378,186.68
2026-02-20 10:00:00,21900,PE,14242,1.5762,185.05
2026-02-20 10:00:00,21950,CE,18789,6.5619,169.2
2026-02-20 10:00:00,21950,PE,18843,2.4243,167.94
2026-02-20 10:00:00,22000,CE,25055,3.2217,152.34
2026-02-20 10:00:00,22000,PE,24337,-0.2459,150.64
2026-02-20 10:00:00,22050,CE,33951,3.4997,142.18
2026-02-20 10:00:00,22050,PE,34039,2.3883,137.05
2026-02-20 10:00:00,22100,CE,45534,-0.9484,125.48
2026-02-20 10:00:00,22100,PE,45023,-2.1622,126.47
2026-02-20 10:00:00,22150,CE,60795,0.287,110.12
2026-02-20 10:00:00,22150,PE,60250,-1.4637,108.38
2026-02-20 10:00:00,22200,CE,82719,0.9162,92.62
2026-02-20 10:00:00,22200,PE,81792,-0.9386,94.21
2026-02-20 10:00:00,22250,CE,112173,1.2392,80.01
2026-02-20 10:00:00,22250,PE,111537,-0.834,81.18
2026-02-20 10:00:00,22300,CE,150395,-0.2567,61.94
2026-02-20 10:00:00,22300,PE,150052,-0.0839,67.3
2026-02-20 10:00:00,22350,CE,203110,-0.4909,47.33
2026-02-20 10:00:00,22350,PE,203403,-0.1242,49.43
2026-02-20 10:00:00,22400,CE,274354,-0.1877,33.47
2026-02-20 10:00:00,22400,PE,273509,-0.5378,36.75
2026-02-20 10:00:00,22450,CE,371137,0.0291,18.73
2026-02-20 10:00:00,22450,PE,371299,0.107,17.91
2026-02-20 10:00:00,22500,CE,499381,-0.0668,3.86
2026-02-20 10:00:00,22500,PE,499463,0.0076,2.64
2026-02-20 10:00:00,22550,CE,371107,0.1549,13.86
2026-02-20 10:00:00,22550,PE,371395,0.2313,21.56
2026-02-20 10:00:00,22600,CE,274713,-0.1432,34.64
2026-02-20 10:00:00,22600,PE,273822,-0.2445,36.31
2026-02-20 10:00:00,22650,CE,204252,0.0794,47.09
2026-02-20 10:00:00,22650,PE,202302,-0.5618,49.16
2026-02-20 10:00:00,22700,CE,150308,-0.4339,65.21
2026-02-20 10:00:00,22700,PE,151583,1.114,64.31
2026-02-20 10:00:00,22750,CE,111824,-0.0268,80.84
2026-02-20 10:00:00,22750,PE,111266,-0.7449,80.72
2026-02-20 10:00:00,22800,CE,83534,0.8804,95.68
2026-02-20 10:00:00,22800,PE,82811,0.5195,94.88
2026-02-20 10:00:00,22850,CE,61527,-0.4192,108.6
2026-02-20 10:00:00,22850,PE,60942,-1.1003,108.09
2026-02-20 10:00:00,22900,CE,45305,-2.0369,126.51
2026-02-20 10:00:00,22900,PE,46317,4.1299,124.56
2026-02-20 10:00:00,22950,CE,33471,-1.3964,141.36
2026-02-20 10:00:00,22950,PE,34377,3.7859,139.72
2026-02-20 10:00:00,23000,CE,25775,5.5833,155.64
2026-02-20 10:00:00,23000,PE,24728,0.5162,152.19
2026-02-20 10:00:00,23050,CE,18091,-0.3251,169.8
2026-02-20 10:00:00,23050,PE,18540,-1.1569,169.04
2026-02-20 10:00:00,23100,CE,14525,-0.3841,186.95
2026-02-20 10:00:00,23100,PE,14298,2.8707,187.8
2026-02-20 10:00:00,23150,CE,9225,-12.9963,199.69
2026-02-20 10:00:00,23150,PE,10418,4.3783,198.28
2026-02-20 10:01:00,21800,CE,9087,-11.7853,214.93
2026-02-20 10:01:00,21800,PE,10465,-2.4606,216.32
2026-02-20 10:01:00,21850,CE,9659,-9.6192,199.98
2026-02-20 10:01:00,21850,PE,10101,-7.3303,203.17
2026-02-20 10:01:00,21900,CE,13377,1.0042,185.59
2026-02-20 10:01:00,21900,PE,13553,-4.8378,185.5
2026-02-20 10:01:00,21950,CE,18832,0.2289,170.17
2026-02-20 10:01:00,21950,PE,18353,-2.6004,168.83
2026-02-20 10:01:00,22000,CE,24044,-4.0351,154.25
2026-02-20 10:01:00,22000,PE,24655,1.3067,154.0
2026-02-20 10:01:00,22050,CE,33928,-0.0677,134.76
2026-02-20 10:01:00,22050,PE,33628,-1.2074,137.42
2026-02-20 10:01:00,22100,CE,46018,1.0629,124.04
2026-02-20 10:01:00,22100,PE,45845,1.8257,127.2
2026-02-20 10:01:00,22150,CE,61310,0.8471,112.37
2026-02-20 10:01:00,22150,PE,61230,1.6266,112.07
2026-02-20 10:01:00,22200,CE,82209,-0.6165,90.23
2026-02-20 10:01:00,22200,PE,82603,0.9915,96.49
2026-02-20 10:01:00,22250,CE,111920,-0.2255,77.25
2026-02-20 10:01:00,22250,PE,112098,0.503,81.93
2026-02-20 10:01:00,22300,CE,151411,0.6756,64.18
2026-02-20 10:01:00,22300,PE,150426,0.2492,67.04
2026-02-20 10:01:00,22350,CE,203770,0.3249,47.18
2026-02-20 10:01:00,22350,PE,202841,-0.2763,49.73
2026-02-20 10:01:00,22400,CE,273468,-0.3229,34.74
2026-02-20 10:01:00,22400,PE,274674,0.4259,33.7
2026-02-20 10:01:00,22450,CE,370348,-0.2126,23.16
2026-02-20 10:01:00,22450,PE,370393,-0.244,19.19
2026-02-20 10:01:00,22500,CE,500587,0.2415,5.33
2026-02-20 10:01:00,22500,PE,500863,0.2803,2.24
2026-02-20 10:01:00,22550,CE,371225,0.0318,20.59
2026-02-20 10:01:00,22550,PE,370775,-0.1669,20.58
2026-02-20 10:01:00,22600,CE,274561,-0.0553,32.9
2026-02-20 10:01:00,22600,PE,273676,-0.0533,29.94
2026-02-20 10:01:00,22650,CE,202529,-0.8436,48.43
2026-02-20 10:01:00,22650,PE,203409,0.5472,48.43
2026-02-20 10:01:00,22700,CE,149906,-0.2675,65.27
2026-02-20 10:01:00,22700,PE,150981,-0.3971,66.46
2026-02-20 10:01:00,22750,CE,110902,-0.8245,79.5
2026-02-20 10:01:00,22750,PE,111187,-0.071,81.34
2026-02-20 10:01:00,22800,CE,82993,-0.6476,96.01
2026-02-20 10:01:00,22800,PE,81705,-1.3356,96.25
2026-02-20 10:01:00,22850,CE,60603,-1.5018,111.23
2026-02-20 10:01:00,22850,PE,61096,0.2527,105.49
2026-02-20 10:01:00,22900,CE,45244,-0.1346,123.51
2026-02-20 10:01:00,22900,PE,46024,-0.6326,123.68
2026-02-20 10:01:00,22950,CE,32930,-1.6163,138.76
2026-02-20 10:01:00,22950,PE,33243,-3.2987,141.72
2026-02-20 10:01:00,23000,CE,24939,-3.2435,157.24
2026-02-20 10:01:00,23000,PE,23901,-3.3444,155.03
2026-02-20 10:01:00,23050,CE,17453,-3.5266,169.56
2026-02-20 10:01:00,23050,PE,18516,-0.1294,168.71
2026-02-20 10:01:00,23100,CE,13893,-4.3511,187.63
2026-02-20 10:01:00,23100,PE,13875,-2.9585,185.42
2026-02-20 10:01:00,23150,CE,10194,10.5041,200.92
2026-02-20 10:01:00,23150,PE,9740,-6.508,202.6
2026-02-20 10:02:00,21800,CE,10862,19.5334,197.89
2026-02-20 10:02:00,21800,PE,10783,3.0387,199.29
2026-02-20 10:02:00,21850,CE,14301,48.0588,186.29
2026-02-20 10:02:00,21850,PE,13661,35.244,181.74
2026-02-20 10:02:00,21900,CE,18829,40.7565,172.45
2026-02-20 10:02:00,21900,PE,17842,31.6461,169.6
2026-02-20 10:02:00,21950,CE,24498,30.0871,158.4
2026-02-20 10:02:00,21950,PE,25768,40.4021,150.37
2026-02-20 10:02:00,22000,CE,33138,37.8223,139.02
2026-02-20 10:02:00,22000,PE,33945,37.68,142.66
2026-02-20 10:02:00,22050,CE,46094,35.8583,127.9
2026-02-20 10:02:00,22050,PE,45046,33.9538,123.52
2026-02-20 10:02:00,22100,CE,61265,33.1327,109.87
2026-02-20 10:02:00,22100,PE,62091,35.4368,107.1
2026-02-20 10:02:00,22150,CE,82485,34.5376,96.54
2026-02-20 10:02:00,22150,PE,82951,35.4744,95.1
2026-02-20 10:02:00,22200,CE,111085,35.1251,77.91
2026-02-20 10:02:00,22200,PE,110853,34.1997,79.95
2026-02-20 10:02:00,22250,CE,151006,34.9232,65.8
2026-02-20 10:02:00,22250,PE,151318,34.9872,64.5
2026-02-20 10:02:00,22300,CE,203652,34.5028,50.06
2026-02-20 10:02:00,22300,PE,203479,35.2685,51.38
2026-02-20 10:02:00,22350,CE,273868,34.4005,34.11
2026-02-20 10:02:00,22350,PE,274611,35.3824,35.67
2026-02-20 10:02:00,22400,CE,370831,35.6031,19.99
2026-02-20 10:02:00,22400,PE,370715,34.9654,18.93
2026-02-20 10:02:00,22450,CE,499073,34.7578,4.04
2026-02-20 10:02:00,22450,PE,499987,34.9882,2.75
2026-02-20 10:02:00,22500,CE,370967,-25.8936,18.66
2026-02-20 10:02:00,22500,PE,369770,-26.1734,20.39
2026-02-20 10:02:00,22550,CE,273497,-26.3258,35.59
2026-02-20 10:02:00,22550,PE,274140,-26.063,32.45
2026-02-20 10:02:00,22600,CE,203020,-26.0565,53.29
2026-02-20 10:02:00,22600,PE,203522,-25.634,50.78
2026-02-20 10:02:00,22650,CE,150812,-25.5356,64.24
2026-02-20 10:02:00,22650,PE,150616,-25.9541,68.01
2026-02-20 10:02:00,22700,CE,111782,-25.4319,82.37
2026-02-20 10:02:00,22700,PE,111603,-26.0814,83.08
2026-02-20 10:02:00,22750,CE,82426,-25.6767,95.45
2026-02-20 10:02:00,22750,PE,82689,-25.6307,96.0
2026-02-20 10:02:00,22800,CE,61602,-25.7745,112.25
2026-02-20 10:02:00,22800,PE,62017,-24.0964,106.51
2026-02-20 10:02:00,22850,CE,45346,-25.1753,122.11
2026-02-20 10:02:00,22850,PE,45412,-25.6711,126.37
2026-02-20 10:02:00,22900,CE,33760,-25.3824,139.57
2026-02-20 10:02:00,22900,PE,33783,-26.597,141.94
2026-02-20 10:02:00,22950,CE,24441,-25.7789,154.66
2026-02-20 10:02:00,22950,PE,25379,-23.6561,156.54
2026-02-20 10:02:00,23000,CE,19189,-23.0563,171.8
2026-02-20 10:02:00,23000,PE,18276,-23.5346,170.08
2026-02-20 10:02:00,23050,CE,14435,-17.2922,185.37
2026-02-20 10:02:00,23050,PE,12752,-31.1298,184.17
2026-02-20 10:02:00,23100,CE,10934,-21.2985,202.08
2026-02-20 10:02:00,23100,PE,9561,-31.0919,200.19
2026-02-20 10:02:00,23150,CE,9217,-9.5841,213.45
2026-02-20 10:02:00,23150,PE,10008,2.7515,214.93
2026-02-20 10:03:00,21800,CE,9688,-10.8083,200.78
2026-02-20 10:03:00,21800,PE,9958,-7.6509,199.69
2026-02-20 10:03:00,21850,CE,13414,-6.2024,188.99
2026-02-20 10:03:00,21850,PE,13019,-4.6995,184.09
2026-02-20 10:03:00,21900,CE,19383,2.9423,173.43
2026-02-20 10:03:00,21900,PE,17753,-0.4988,169.8
2026-02-20 10:03:00,21950,CE,24257,-0.9838,157.98
2026-02-20 10:03:00,21950,PE,25185,-2.2625,157.22
2026-02-20 10:03:00,22000,CE,33299,0.4858,138.52
2026-02-20 10:03:00,22000,PE,34105,0.4714,141.73
2026-02-20 10:03:00,22050,CE,46270,0.3818,126.91
2026-02-20 10:03:00,22050,PE,45131,0.1887,126.65
2026-02-20 10:03:00,22100,CE,60737,-0.8618,114.17
2026-02-20 10:03:00,22100,PE,61687,-0.6507,107.98
2026-02-20 10:03:00,22150,CE,82755,0.3273,94.36
2026-02-20 10:03:00,22150,PE,82238,-0.8595,96.09
2026-02-20 10:03:00,22200,CE,111223,0.1242,74.33
2026-02-20 10:03:00,22200,PE,110808,-0.0406,82.72
2026-02-20 10:03:00,22250,CE,150181,-0.5463,68.2
2026-02-20 10:03:00,22250,PE,151158,-0.1057,66.13
2026-02-20 10:03:00,22300,CE,203517,-0.0663,52.9
2026-02-20 10:03:00,22300,PE,203380,-0.0487,51.88
2026-02-20 10:03:00,22350,CE,275063,0.4363,33.09
2026-02-20 10:03:00,22350,PE,275018,0.1482,35.64
2026-02-20 10:03:00,22400,CE,370268,-0.1518,20.97
2026-02-20 10:03:00,22400,PE,369707,-0.2719,19.46
2026-02-20 10:03:00,22450,CE,500099,0.2056,7.19
2026-02-20 10:03:00,22450,PE,499121,-0.1732,3.91
2026-02-20 10:03:00,22500,CE,370643,-0.0873,18.82
2026-02-20 10:03:00,22500,PE,369764,-0.0016,24.12
2026-02-20 10:03:00,22550,CE,274329,0.3042,34.02
2026-02-20 10:03:00,22550,PE,275001,0.3141,32.13
2026-02-20 10:03:00,22600,CE,202406,-0.3024,48.55
2026-02-20 10:03:00,22600,PE,203274,-0.1219,51.45
2026-02-20 10:03:00,22650,CE,149919,-0.5921,61.54
2026-02-20 10:03:00,22650,PE,150029,-0.3897,67.67
2026-02-20 10:03:00,22700,CE,111274,-0.4545,82.36
2026-02-20 10:03:00,22700,PE,111165,-0.3925,84.14
2026-02-20 10:03:00,22750,CE,82818,0.4756,92.36
2026-02-20 10:03:00,22750,PE,82519,-0.2056,95.04
2026-02-20 10:03:00,22800,CE,61126,-0.7727,107.83
2026-02-20 10:03:00,22800,PE,62070,0.0855,110.25
2026-02-20 10:03:00,22850,CE,44628,-1.5834,123.1
2026-02-20 10:03:00,22850,PE,46031,1.3631,124.32
2026-02-20 10:03:00,22900,CE,34239,1.4188,138.85
2026-02-20 10:03:00,22900,PE,33824,0.1214,138.52
2026-02-20 10:03:00,22950,CE,24103,-1.3829,157.51
2026-02-20 10:03:00,22950,PE,25388,0.0355,154.0
2026-02-20 10:03:00,23000,CE,18946,-1.2664,168.93
2026-02-20 10:03:00,23000,PE,17736,-2.9547,168.49
2026-02-20 10:03:00,23050,CE,12666,-12.2549,185.66
2026-02-20 10:03:00,23050,PE,12863,0.8705,182.91
2026-02-20 10:03:00,23100,CE,9444,-13.6272,200.57
2026-02-20 10:03:00,23100,PE,10106,5.7002,200.28
2026-02-20 10:03:00,23150,CE,10070,9.2546,214.2
2026-02-20 10:03:00,23150,PE,10365,3.5671,213.51
2026-02-20 10:04:00,21800,CE,11003,13.5735,199.68
2026-02-20 10:04:00,21800,PE,11004,10.5041,199.95
2026-02-20 10:04:00,21850,CE,14299,6.5976,185.12
2026-02-20 10:04:00,21850,PE,13203,1.4133,183.79
2026-02-20 10:04:00,21900,CE,19132,-1.2949,174.7
2026-02-20 10:04:00,21900,PE,19415,9.3618,168.9
2026-02-20 10:04:00,21950,CE,24674,1.7191,153.45
2026-02-20 10:04:00,21950,PE,25452,1.0602,158.8
2026-02-20 10:04:00,22000,CE,34343,3.1352,136.39
2026-02-20 10:04:00,22000,PE,33599,-1.4837,140.53
2026-02-20 10:04:00,22050,CE,45091,-2.5481,126.71
2026-02-20 10:04:00,22050,PE,45663,1.1788,125.8
2026-02-20 10:04:00,22100,CE,61316,0.9533,110.72
2026-02-20 10:04:00,22100,PE,62020,0.5398,110.64
2026-02-20 10:04:00,22150,CE,82395,-0.435,95.9
2026-02-20 10:04:00,22150,PE,82746,0.6177,94.48
2026-02-20 10:04:00,22200,CE,110751,-0.4244,78.75
2026-02-20 10:04:00,22200,PE,111187,0.342,80.15
2026-02-20 10:04:00,22250,CE,150326,0.0966,64.13
2026-02-20 10:04:00,22250,PE,149735,-0.9414,68.44
2026-02-20 10:04:00,22300,CE,202742,-0.3808,51.13
2026-02-20 10:04:00,22300,PE,202488,-0.4386,47.93
2026-02-20 10:04:00,22350,CE,275154,0.0331,34.1
2026-02-20 10:04:00,22350,PE,274378,-0.2327,32.57
2026-02-20 10:04:00,22400,CE,370048,-0.0594,17.26
2026-02-20 10:04:00,22400,PE,370212,0.1366,17.79
2026-02-20 10:04:00,22450,CE,499287,-0.1624,4.71
2026-02-20 10:04:00,22450,PE,499559,0.0878,5.09
2026-02-20 10:04:00,22500,CE,370122,-0.1406,19.24
2026-02-20 10:04:00,22500,PE,369468,-0.0801,21.43
2026-02-20 10:04:00,22550,CE,274825,0.1808,36.16
2026-02-20 10:04:00,22550,PE,273442,-0.5669,37.82
2026-02-20 10:04:00,22600,CE,202308,-0.0484,47.51
2026-02-20 10:04:00,22600,PE,203465,0.094,51.05
2026-02-20 10:04:00,22650,CE,150165,0.1641,61.46
2026-02-20 10:04:00,22650,PE,151051,0.6812,65.73
2026-02-20 10:04:00,22700,CE,110620,-0.5877,80.98
2026-02-20 10:04:00,22700,PE,111466,0.2708,81.51
2026-02-20 10:04:00,22750,CE,83273,0.5494,95.37
2026-02-20 10:04:00,22750,PE,82138,-0.4617,93.88
2026-02-20 10:04:00,22800,CE,60973,-0.2503,110.58
2026-02-20 10:04:00,22800,PE,60640,-2.3039,111.51
2026-02-20 10:04:00,22850,CE,44791,0.3652,123.19
2026-02-20 10:04:00,22850,PE,46337,0.6648,125.68
2026-02-20 10:04:00,22900,CE,33991,-0.7243,141.14
2026-02-20 10:04:00,22900,PE,33445,-1.1205,139.34
2026-02-20 10:04:00,22950,CE,25360,5.2151,156.93
2026-02-20 10:04:00,22950,PE,25094,-1.158,153.65
2026-02-20 10:04:00,23000,CE,18757,-0.9976,170.06
2026-02-20 10:04:00,23000,PE,18288,3.1123,171.03
2026-02-20 10:04:00,23050,CE,12799,1.0501,183.83
2026-02-20 10:04:00,23050,PE,13297,3.374,184.63
2026-02-20 10:04:00,23100,CE,10847,14.856,200.21
2026-02-20 10:04:00,23100,PE,10208,1.0093,199.36
2026-02-20 10:04:00,23150,CE,9087,-9.7617,211.88
2026-02-20 10:04:00,23150,PE,10596,2.2287,220.67
2026-02-20 10:05:00,21800,CE,10926,-0.6998,201.4
2026-02-20 10:05:00,21800,PE,10362,-5.8342,198.33
2026-02-20 10:05:00,21850,CE,12672,-11.3784,182.18
2026-02-20 10:05:00,21850,PE,13661,3.4689,185.73
2026-02-20 10:05:00,21900,CE,17677,-7.6051,172.58
2026-02-20 10:05:00,21900,PE,19095,-1.6482,170.07
2026-02-20 10:05:00,21950,CE,24275,-1.6171,152.94
2026-02-20 10:05:00,21950,PE,25655,0.7976,154.58
2026-02-20 10:05:00,22000,CE,34498,0.4513,143.06
2026-02-20 10:05:00,22000,PE,33481,-0.3512,142.08
2026-02-20 10:05:00,22050,CE,44472,-1.3728,129.02
2026-02-20 10:05:00,22050,PE,45928,0.5803,126.56
2026-02-20 10:05:00,22100,CE,60871,-0.7257,110.45
2026-02-20 10:05:00,22100,PE,60308,-2.7604,108.94
2026-02-20 10:05:00,22150,CE,82333,-0.0752,96.98
2026-02-20 10:05:00,22150,PE,81711,-1.2508,97.08
2026-02-20 10:05:00,22200,CE,111068,0.2862,81.71
2026-02-20 10:05:00,22200,PE,112015,0.7447,77.45
2026-02-20 10:05:00,22250,CE,151041,0.4756,66.25
2026-02-20 10:05:00,22250,PE,151217,0.9897,63.36
2026-02-20 10:05:00,22300,CE,204264,0.7507,50.1
2026-02-20 10:05:00,22300,PE,202747,0.1279,52.33
2026-02-20 10:05:00,22350,CE,274316,-0.3046,35.38
2026-02-20 10:05:00,22350,PE,273476,-0.3287,38.86
2026-02-20 10:05:00,22400,CE,370859,0.2192,16.58
2026-02-20 10:05:00,22400,PE,369745,-0.1261,18.69
2026-02-20 10:05:00,22450,CE,500495,0.2419,0.5
2026-02-20 10:05:00,22450,PE,500298,0.1479,6.37
2026-02-20 10:05:00,22500,CE,369415,-0.191,19.72
2026-02-20 10:05:00,22500,PE,370024,0.1505,18.31
2026-02-20 10:05:00,22550,CE,275282,0.1663,35.07
2026-02-20 10:05:00,22550,PE,274606,0.4257,35.54
2026-02-20 10:05:00,22600,CE,202525,0.1073,48.7
2026-02-20 10:05:00,22600,PE,203387,-0.0383,49.44
2026-02-20 10:05:00,22650,CE,151143,0.6513,63.81
2026-02-20 10:05:00,22650,PE,150492,-0.3701,61.65
2026-02-20 10:05:00,22700,CE,112387,1.5974,76.47
2026-02-20 10:05:00,22700,PE,111183,-0.2539,80.58
2026-02-20 10:05:00,22750,CE,82112,-1.3942,92.79
2026-02-20 10:05:00,22750,PE,83234,1.3343,96.64
2026-02-20 10:05:00,22800,CE,61076,0.1689,111.35
2026-02-20 10:05:00,22800,PE,62137,2.4687,113.54
2026-02-20 10:05:00,22850,CE,45123,0.7412,122.54
2026-02-20 10:05:00,22850,PE,45545,-1.7092,123.82
2026-02-20 10:05:00,22900,CE,34396,1.1915,137.09
2026-02-20 10:05:00,22900,PE,32912,-1.5937,143.73
2026-02-20 10:05:00,22950,CE,24449,-3.5923,156.44
2026-02-20 10:05:00,22950,PE,25449,1.4147,153.91
2026-02-20 10:05:00,23000,CE,17492,-6.7441,166.26
2026-02-20 10:05:00,23000,PE,19089,4.3799,170.83
2026-02-20 10:05:00,23050,CE,12960,1.2579,185.54
2026-02-20 10:05:00,23050,PE,13635,2.5419,183.2
2026-02-20 10:05:00,23100,CE,10980,1.2261,201.06
2026-02-20 10:05:00,23100,PE,10771,5.5153,197.83
2026-02-20 10:05:00,23150,CE,10074,10.8617,217.6
2026-02-20 10:05:00,23150,PE,9619,-9.2205,220.2
2026-02-20 10:06:00,21800,CE,11106,1.6474,198.05
2026-02-20 10:06:00,21800,PE,10975,5.9158,201.4
2026-02-20 10:06:00,21850,CE,13161,3.8589,187.57
2026-02-20 10:06:00,21850,PE,13173,-3.5722,184.45
2026-02-20 10:06:00,21900,CE,19107,8.0896,172.28
2026-02-20 10:06:00,21900,PE,18041,-5.5198,170.13
2026-02-20 10:06:00,21950,CE,25333,4.3584,154.46
2026-02-20 10:06:00,21950,PE,25647,-0.0312,158.0
2026-02-20 10:06:00,22000,CE,33018,-4.2901,142.54
2026-02-20 10:06:00,22000,PE,33454,-0.0806,138.04
2026-02-20 10:06:00,22050,CE,45614,2.5679,126.57
2026-02-20 10:06:00,22050,PE,45552,-0.8187,122.46
2026-02-20 10:06:00,22100,CE,61986,1.8317,105.19
2026-02-20 10:06:00,22100,PE,61478,1.94,112.78
2026-02-20 10:06:00,22150,CE,81942,-0.4749,96.96
2026-02-20 10:06:00,22150,PE,83431,2.105,95.55
2026-02-20 10:06:00,22200,CE,112416,1.2137,80.69
2026-02-20 10:06:00,22200,PE,111455,-0.4999,82.16
2026-02-20 10:06:00,22250,CE,150762,-0.1847,65.26
2026-02-20 10:06:00,22250,PE,150594,-0.412,66.81
2026-02-20 10:06:00,22300,CE,203804,-0.2252,50.68
2026-02-20 10:06:00,22300,PE,203730,0.4848,50.68
2026-02-20 10:06:00,22350,CE,274845,0.1928,33.03
2026-02-20 10:06:00,22350,PE,275099,0.5935,32.5
2026-02-20 10:06:00,22400,CE,369488,-0.3697,20.11
2026-02-20 10:06:00,22400,PE,370273,0.1428,19.36
2026-02-20 10:06:00,22450,CE,499716,-0.1556,4.56
2026-02-20 10:06:00,22450,PE,500722,0.0847,5.04
2026-02-20 10:06:00,22500,CE,371314,0.5141,20.05
2026-02-20 10:06:00,22500,PE,369875,-0.0403,19.89
2026-02-20 10:06:00,22550,CE,274003,-0.4646,33.06
2026-02-20 10:06:00,22550,PE,274398,-0.0757,36.68
2026-02-20 10:06:00,22600,CE,202531,0.003,50.2
2026-02-20 10:06:00,22600,PE,204263,0.4307,50.94
2026-02-20 10:06:00,22650,CE,150947,-0.1297,64.53
2026-02-20 10:06:00,22650,PE,151321,0.5509,63.21
2026-02-20 10:06:00,22700,CE,111227,-1.0321,82.18
2026-02-20 10:06:00,22700,PE,110876,-0.2761,80.42
2026-02-20 10:06:00,22750,CE,81957,-0.1888,96.29
2026-02-20 10:06:00,22750,PE,83620,0.4638,92.8
2026-02-20 10:06:00,22800,CE,60359,-1.1739,110.33
2026-02-20 10:06:00,22800,PE,62045,-0.1481,107.87
2026-02-20 10:06:00,22850,CE,45254,0.2903,121.5
2026-02-20 10:06:00,22850,PE,45855,0.6806,123.28
2026-02-20 10:06:00,22900,CE,33786,-1.7735,140.51
2026-02-20 10:06:00,22900,PE,33687,2.3548,138.21
2026-02-20 10:06:00,22950,CE,24691,0.9898,153.07
2026-02-20 10:06:00,22950,PE,25662,0.837,153.41
2026-02-20 10:06:00,23000,CE,18281,4.5106,169.68
2026-02-20 10:06:00,23000,PE,19113,0.1257,168.93
2026-02-20 10:06:00,23050,CE,12766,-1.4969,188.35
2026-02-20 10:06:00,23050,PE,13506,-0.9461,185.88
2026-02-20 10:06:00,23100,CE,10012,-8.816,202.71
2026-02-20 10:06:00,23100,PE,9527,-11.5495,203.58
2026-02-20 10:06:00,23150,CE,10480,4.0302,212.36
2026-02-20 10:06:00,23150,PE,9638,0.1975,216.54
2026-02-20 10:07:00,21800,CE,10164,-8.4819,199.42
2026-02-20 10:07:00,21800,PE,9322,-15.0615,199.19
2026-02-20 10:07:00,21850,CE,13077,-0.6382,185.99
2026-02-20 10:07:00,21850,PE,12827,-2.6266,186.67
2026-02-20 10:07:00,21900,CE,17824,-6.7148,167.8
